ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 1 core
population-size: 100
with num. parameters: 338
Iteration 1/2000 -> Best Reward: -9.562, Current Reward: -9.562, Avg(Std)-Reward -16.364(3.739), Duration: 23.45 secs.
Aborted via Keyboard Interrupt.
ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 8 cores
population-size: 100
with num. parameters: 338
Iteration 71/2000 -> Best Reward: -5.062, Current Reward: -8.062, Avg(Std)-Reward -16.066(3.948), Duration: 4.47 secs.
Iteration 72/2000 -> Best Reward: -5.062, Current Reward: -8.125, Avg(Std)-Reward -14.694(3.567), Duration: 4.54 secs.
Iteration 73/2000 -> Best Reward: -4.062, Current Reward: -4.062, Avg(Std)-Reward -15.014(3.571), Duration: 4.67 secs.
Iteration 74/2000 -> Best Reward: -4.062, Current Reward: -7.312, Avg(Std)-Reward -14.454(3.283), Duration: 4.46 secs.
Iteration 75/2000 -> Best Reward: -4.062, Current Reward: -7.062, Avg(Std)-Reward -14.381(3.385), Duration: 4.57 secs.
Iteration 76/2000 -> Best Reward: -4.062, Current Reward: -6.438, Avg(Std)-Reward -13.865(3.288), Duration: 4.85 secs.
Iteration 77/2000 -> Best Reward: -4.062, Current Reward: -7.375, Avg(Std)-Reward -14.535(3.303), Duration: 4.29 secs.
Iteration 78/2000 -> Best Reward: -4.062, Current Reward: -7.062, Avg(Std)-Reward -14.304(3.512), Duration: 4.07 secs.
Iteration 79/2000 -> Best Reward: -4.062, Current Reward: -8.438, Avg(Std)-Reward -14.604(3.164), Duration: 4.39 secs.
Iteration 80/2000 -> Best Reward: -4.000, Current Reward: -4.000, Avg(Std)-Reward -14.315(3.503), Duration: 4.18 secs.
Iteration 81/2000 -> Best Reward: -4.000, Current Reward: -4.312, Avg(Std)-Reward -14.325(3.771), Duration: 4.58 secs.
Iteration 82/2000 -> Best Reward: -4.000, Current Reward: -5.000, Avg(Std)-Reward -14.644(3.504), Duration: 4.84 secs.
Iteration 83/2000 -> Best Reward: -4.000, Current Reward: -6.375, Avg(Std)-Reward -14.781(3.626), Duration: 4.36 secs.
Iteration 84/2000 -> Best Reward: -4.000, Current Reward: -5.312, Avg(Std)-Reward -14.194(3.750), Duration: 4.44 secs.
Iteration 85/2000 -> Best Reward: -4.000, Current Reward: -4.000, Avg(Std)-Reward -14.488(3.781), Duration: 4.70 secs.
Iteration 86/2000 -> Best Reward: -4.000, Current Reward: -4.875, Avg(Std)-Reward -13.828(3.391), Duration: 4.33 secs.
Iteration 87/2000 -> Best Reward: -4.000, Current Reward: -5.062, Avg(Std)-Reward -13.968(3.282), Duration: 4.46 secs.
Iteration 88/2000 -> Best Reward: -4.000, Current Reward: -4.125, Avg(Std)-Reward -13.718(3.197), Duration: 4.44 secs.
Iteration 89/2000 -> Best Reward: -4.000, Current Reward: -7.250, Avg(Std)-Reward -14.160(3.235), Duration: 4.52 secs.
Iteration 90/2000 -> Best Reward: -4.000, Current Reward: -6.250, Avg(Std)-Reward -14.086(3.631), Duration: 4.09 secs.
Iteration 91/2000 -> Best Reward: -4.000, Current Reward: -5.688, Avg(Std)-Reward -14.319(3.522), Duration: 4.42 secs.
Iteration 92/2000 -> Best Reward: -4.000, Current Reward: -6.062, Avg(Std)-Reward -13.736(3.272), Duration: 4.12 secs.
Iteration 93/2000 -> Best Reward: -4.000, Current Reward: -5.688, Avg(Std)-Reward -13.474(3.515), Duration: 3.54 secs.
Iteration 94/2000 -> Best Reward: -3.312, Current Reward: -3.312, Avg(Std)-Reward -14.778(3.796), Duration: 3.51 secs.
Iteration 95/2000 -> Best Reward: -3.062, Current Reward: -3.062, Avg(Std)-Reward -14.286(3.500), Duration: 3.74 secs.
Iteration 96/2000 -> Best Reward: -3.062, Current Reward: -4.938, Avg(Std)-Reward -13.956(3.518), Duration: 3.78 secs.
Iteration 97/2000 -> Best Reward: -1.125, Current Reward: -1.125, Avg(Std)-Reward -13.932(4.190), Duration: 3.93 secs.
Iteration 98/2000 -> Best Reward: -1.125, Current Reward: -3.938, Avg(Std)-Reward -14.482(3.942), Duration: 3.62 secs.
Iteration 99/2000 -> Best Reward: -1.125, Current Reward: -2.812, Avg(Std)-Reward -13.919(3.799), Duration: 3.51 secs.
Iteration 100/2000 -> Best Reward: +0.875, Current Reward: +0.875, Avg(Std)-Reward -14.102(4.033), Duration: 4.31 secs.
Iteration 101/2000 -> Best Reward: +0.875, Current Reward: -1.375, Avg(Std)-Reward -14.808(4.419), Duration: 3.89 secs.
Iteration 102/2000 -> Best Reward: +3.500, Current Reward: +3.500, Avg(Std)-Reward -14.349(4.725), Duration: 3.56 secs.
Iteration 103/2000 -> Best Reward: +3.500, Current Reward: +3.250, Avg(Std)-Reward -14.033(5.094), Duration: 3.51 secs.
Iteration 104/2000 -> Best Reward: +3.500, Current Reward: +0.875, Avg(Std)-Reward -14.152(5.225), Duration: 3.46 secs.
Iteration 105/2000 -> Best Reward: +3.500, Current Reward: +0.750, Avg(Std)-Reward -14.093(4.605), Duration: 3.67 secs.
Iteration 106/2000 -> Best Reward: +3.500, Current Reward: -0.250, Avg(Std)-Reward -13.078(5.043), Duration: 4.24 secs.
Iteration 107/2000 -> Best Reward: +3.500, Current Reward: +2.625, Avg(Std)-Reward -14.393(5.312), Duration: 4.09 secs.
Iteration 108/2000 -> Best Reward: +3.500, Current Reward: +2.750, Avg(Std)-Reward -14.571(5.145), Duration: 4.03 secs.
Iteration 109/2000 -> Best Reward: +3.500, Current Reward: +3.312, Avg(Std)-Reward -14.661(5.346), Duration: 3.56 secs.
Iteration 110/2000 -> Best Reward: +3.500, Current Reward: +0.500, Avg(Std)-Reward -13.371(5.706), Duration: 3.47 secs.
Iteration 111/2000 -> Best Reward: +3.500, Current Reward: -2.750, Avg(Std)-Reward -14.249(5.065), Duration: 3.73 secs.
Iteration 112/2000 -> Best Reward: +3.688, Current Reward: +3.688, Avg(Std)-Reward -14.336(6.238), Duration: 3.51 secs.
Iteration 113/2000 -> Best Reward: +6.062, Current Reward: +6.062, Avg(Std)-Reward -14.047(5.558), Duration: 3.64 secs.
Iteration 114/2000 -> Best Reward: +7.500, Current Reward: +7.500, Avg(Std)-Reward -13.907(5.822), Duration: 3.66 secs.
