Logging to: `data/czech_8x8/sm_ff-embd_flat-pm_ff/agent.log`
ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 32 cores
population-size: 96
with num. parameters: 582
Iteration 1/10000 -> Best Reward: -13.875, Current Reward: -13.875, Avg(Std)-Reward -28.168(3.771), Duration: 1.96 secs.
Iteration 132/10000 -> Best Reward: +56.750, Current Reward: +53.250, Avg(Std)-Reward +42.613(8.126), Duration: 1.08 secs.
Iteration 133/10000 -> Best Reward: +56.750, Current Reward: +53.875, Avg(Std)-Reward +41.251(9.437), Duration: 3.10 secs.
Iteration 134/10000 -> Best Reward: +56.750, Current Reward: +55.000, Avg(Std)-Reward +41.751(9.323), Duration: 2.00 secs.
Iteration 135/10000 -> Best Reward: +56.750, Current Reward: +54.125, Avg(Std)-Reward +41.260(10.064), Duration: 2.78 secs.
Iteration 136/10000 -> Best Reward: +56.750, Current Reward: +53.375, Avg(Std)-Reward +41.522(8.664), Duration: 3.03 secs.
Iteration 137/10000 -> Best Reward: +56.750, Current Reward: +54.375, Avg(Std)-Reward +41.564(12.141), Duration: 4.43 secs.
Iteration 138/10000 -> Best Reward: +56.750, Current Reward: +55.125, Avg(Std)-Reward +39.967(9.840), Duration: 1.56 secs.
Iteration 139/10000 -> Best Reward: +56.750, Current Reward: +55.875, Avg(Std)-Reward +43.759(7.512), Duration: 2.56 secs.
Iteration 140/10000 -> Best Reward: +56.750, Current Reward: +53.875, Avg(Std)-Reward +41.867(10.711), Duration: 2.43 secs.
Iteration 141/10000 -> Best Reward: +56.750, Current Reward: +54.625, Avg(Std)-Reward +43.579(7.154), Duration: 3.54 secs.
Iteration 142/10000 -> Best Reward: +56.750, Current Reward: +54.750, Avg(Std)-Reward +41.603(11.559), Duration: 2.13 secs.
Iteration 143/10000 -> Best Reward: +57.000, Current Reward: +57.000, Avg(Std)-Reward +42.319(8.951), Duration: 3.76 secs.
Iteration 144/10000 -> Best Reward: +57.000, Current Reward: +56.125, Avg(Std)-Reward +42.270(10.060), Duration: 1.75 secs.
Iteration 145/10000 -> Best Reward: +57.000, Current Reward: +55.500, Avg(Std)-Reward +40.866(12.614), Duration: 5.23 secs.
Iteration 146/10000 -> Best Reward: +57.000, Current Reward: +53.750, Avg(Std)-Reward +43.355(8.336), Duration: 3.00 secs.
Iteration 147/10000 -> Best Reward: +57.000, Current Reward: +53.938, Avg(Std)-Reward +42.061(7.343), Duration: 3.08 secs.
Iteration 148/10000 -> Best Reward: +57.000, Current Reward: +52.375, Avg(Std)-Reward +41.592(8.226), Duration: 2.60 secs.
Iteration 149/10000 -> Best Reward: +57.000, Current Reward: +54.500, Avg(Std)-Reward +43.642(6.635), Duration: 3.31 secs.
Iteration 150/10000 -> Best Reward: +57.000, Current Reward: +54.375, Avg(Std)-Reward +41.586(9.199), Duration: 1.41 secs.
Iteration 151/10000 -> Best Reward: +57.000, Current Reward: +56.750, Avg(Std)-Reward +42.948(7.902), Duration: 3.01 secs.
Iteration 152/10000 -> Best Reward: +57.000, Current Reward: +55.750, Avg(Std)-Reward +41.454(9.941), Duration: 2.05 secs.
Iteration 153/10000 -> Best Reward: +57.000, Current Reward: +55.500, Avg(Std)-Reward +42.337(9.352), Duration: 2.79 secs.
