Logging to: `data/czech_8x8/sm_ff-embd_flat-pm_rgrn/agent.log`
ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 32 cores
population-size: 96
with num. parameters: 1320
Iteration 109/10000 -> Best Reward: +15.500, Current Reward: +13.500, Avg(Std)-Reward +5.746(6.161), Duration: 6.82 secs.
Iteration 110/10000 -> Best Reward: +15.500, Current Reward: +13.250, Avg(Std)-Reward +7.145(4.747), Duration: 2.72 secs.
Iteration 111/10000 -> Best Reward: +15.500, Current Reward: +13.875, Avg(Std)-Reward +5.072(7.597), Duration: 2.20 secs.
Iteration 112/10000 -> Best Reward: +15.500, Current Reward: +13.750, Avg(Std)-Reward +7.161(5.594), Duration: 4.82 secs.
Iteration 113/10000 -> Best Reward: +15.500, Current Reward: +14.375, Avg(Std)-Reward +5.408(6.828), Duration: 1.98 secs.
Iteration 114/10000 -> Best Reward: +15.500, Current Reward: +14.625, Avg(Std)-Reward +6.939(5.668), Duration: 2.25 secs.
Iteration 115/10000 -> Best Reward: +15.500, Current Reward: +15.375, Avg(Std)-Reward +5.674(6.588), Duration: 7.81 secs.
Iteration 116/10000 -> Best Reward: +15.500, Current Reward: +14.000, Avg(Std)-Reward +6.112(6.132), Duration: 3.34 secs.
Iteration 117/10000 -> Best Reward: +15.500, Current Reward: +13.250, Avg(Std)-Reward +5.936(6.391), Duration: 2.57 secs.
Iteration 118/10000 -> Best Reward: +15.500, Current Reward: +13.500, Avg(Std)-Reward +5.704(7.041), Duration: 7.66 secs.
Iteration 119/10000 -> Best Reward: +15.500, Current Reward: +13.750, Avg(Std)-Reward +6.546(5.526), Duration: 3.31 secs.
Iteration 120/10000 -> Best Reward: +15.500, Current Reward: +13.750, Avg(Std)-Reward +4.982(7.448), Duration: 1.98 secs.
Iteration 121/10000 -> Best Reward: +15.500, Current Reward: +14.625, Avg(Std)-Reward +6.816(6.534), Duration: 5.71 secs.
Iteration 122/10000 -> Best Reward: +15.500, Current Reward: +13.625, Avg(Std)-Reward +6.008(7.390), Duration: 1.69 secs.
Iteration 123/10000 -> Best Reward: +15.500, Current Reward: +14.875, Avg(Std)-Reward +6.076(8.048), Duration: 2.87 secs.
Iteration 124/10000 -> Best Reward: +15.500, Current Reward: +14.375, Avg(Std)-Reward +5.932(6.170), Duration: 11.76 secs.
Iteration 125/10000 -> Best Reward: +15.500, Current Reward: +13.625, Avg(Std)-Reward +5.807(6.851), Duration: 2.57 secs.
Iteration 126/10000 -> Best Reward: +15.500, Current Reward: +14.750, Avg(Std)-Reward +7.034(5.293), Duration: 2.93 secs.
Iteration 127/10000 -> Best Reward: +15.500, Current Reward: +15.000, Avg(Std)-Reward +7.564(5.153), Duration: 3.40 secs.
Iteration 128/10000 -> Best Reward: +15.500, Current Reward: +14.250, Avg(Std)-Reward +5.914(6.194), Duration: 2.88 secs.
Iteration 129/10000 -> Best Reward: +15.500, Current Reward: +14.500, Avg(Std)-Reward +7.270(5.347), Duration: 2.71 secs.
Iteration 130/10000 -> Best Reward: +15.500, Current Reward: +14.250, Avg(Std)-Reward +6.225(6.904), Duration: 7.76 secs.
Iteration 131/10000 -> Best Reward: +15.500, Current Reward: +14.250, Avg(Std)-Reward +6.773(5.618), Duration: 2.26 secs.
Iteration 132/10000 -> Best Reward: +15.500, Current Reward: +14.125, Avg(Std)-Reward +7.113(6.341), Duration: 2.29 secs.
Iteration 133/10000 -> Best Reward: +15.500, Current Reward: +14.875, Avg(Std)-Reward +6.953(6.047), Duration: 7.71 secs.
Iteration 134/10000 -> Best Reward: +15.500, Current Reward: +14.250, Avg(Std)-Reward +7.711(5.511), Duration: 2.64 secs.
Iteration 135/10000 -> Best Reward: +15.500, Current Reward: +14.000, Avg(Std)-Reward +6.915(7.042), Duration: 2.33 secs.
Iteration 136/10000 -> Best Reward: +15.500, Current Reward: +14.625, Avg(Std)-Reward +6.806(5.553), Duration: 5.86 secs.
Iteration 137/10000 -> Best Reward: +15.500, Current Reward: +14.250, Avg(Std)-Reward +6.812(5.225), Duration: 2.80 secs.
Iteration 138/10000 -> Best Reward: +15.500, Current Reward: +14.000, Avg(Std)-Reward +6.932(6.762), Duration: 2.79 secs.
Iteration 139/10000 -> Best Reward: +15.500, Current Reward: +14.875, Avg(Std)-Reward +8.070(4.626), Duration: 8.96 secs.
Iteration 140/10000 -> Best Reward: +15.500, Current Reward: +15.500, Avg(Std)-Reward +7.156(6.500), Duration: 3.14 secs.
Iteration 141/10000 -> Best Reward: +15.500, Current Reward: +15.250, Avg(Std)-Reward +7.151(5.774), Duration: 3.02 secs.
Iteration 142/10000 -> Best Reward: +15.500, Current Reward: +14.500, Avg(Std)-Reward +7.792(5.225), Duration: 7.56 secs.
Iteration 143/10000 -> Best Reward: +15.500, Current Reward: +15.000, Avg(Std)-Reward +8.384(4.609), Duration: 3.07 secs.
Iteration 144/10000 -> Best Reward: +15.625, Current Reward: +15.625, Avg(Std)-Reward +7.810(4.722), Duration: 2.01 secs.
Iteration 145/10000 -> Best Reward: +15.875, Current Reward: +15.875, Avg(Std)-Reward +8.336(6.245), Duration: 7.10 secs.
Iteration 146/10000 -> Best Reward: +15.875, Current Reward: +15.000, Avg(Std)-Reward +7.408(5.678), Duration: 2.89 secs.
Iteration 147/10000 -> Best Reward: +15.875, Current Reward: +15.000, Avg(Std)-Reward +8.273(4.925), Duration: 2.12 secs.
Iteration 148/10000 -> Best Reward: +15.875, Current Reward: +15.750, Avg(Std)-Reward +6.874(7.110), Duration: 6.80 secs.
Iteration 149/10000 -> Best Reward: +15.875, Current Reward: +14.625, Avg(Std)-Reward +7.521(6.496), Duration: 2.43 secs.
Iteration 150/10000 -> Best Reward: +16.125, Current Reward: +16.125, Avg(Std)-Reward +7.233(6.266), Duration: 3.20 secs.
Iteration 151/10000 -> Best Reward: +16.500, Current Reward: +16.500, Avg(Std)-Reward +8.234(6.281), Duration: 9.05 secs.
Iteration 152/10000 -> Best Reward: +16.500, Current Reward: +15.750, Avg(Std)-Reward +8.595(5.723), Duration: 3.10 secs.
Iteration 153/10000 -> Best Reward: +16.500, Current Reward: +15.000, Avg(Std)-Reward +7.824(6.029), Duration: 3.02 secs.
Iteration 154/10000 -> Best Reward: +16.500, Current Reward: +15.875, Avg(Std)-Reward +6.921(6.691), Duration: 8.35 secs.
